ID,Country,Year,Wat_N_p,Wat_R_p,Wat_U_p,San_N_p,San_R_p,San_U_p,,P_Wat_U_p,P_Wat_R_p,P_Wat_N_p,P_San_U_p,P_San_R_p,P_San_N_p
64,Bhutan,2005,0,0,0,0,0,1.24612,,0,0,0,0,0,106537
64,Bhutan,2006,0,0,0,0,0,1.11361,,0,0,0,0,0,108073
64,Bhutan,2007,0,0,0,0,0,0.98129,,0,0,0,0,0,110598
64,Bhutan,2008,0,0,0,0,0,1.01201,,0,0,0,0,0,104965
64,Bhutan,2009,0,0,0,0,0,0.86636,,0,0,0,0,0,89070
64,Bhutan,2010,0,0,0,0,0,0.71819,,0,0,0,0,0,75070
64,Bhutan,2011,0,0,0,0,0,0.56621,,0,0,0,0,0,57989
64,Bhutan,2012,0,0,0,0,0,0.40201,,0,0,0,0,0,41590
64,Bhutan,2013,0,0,0,0,0,0.27279,,0,0,0,0,0,31567
64,Bhutan,2014,0,0,0,0,0,0.16577,,0,0,0,0,0,23618
68,Bolivia (Plurinational State of),2000,0,0,0.00313,0,0,0.00158,,0,0,351,0,0,175
68,Bolivia (Plurinational State of),2001,0,0,0.00309,0,0,0.00141,,0,0,347,0,0,156
68,Bolivia (Plurinational State of),2002,0,0,0.00333,0,0,0.00211,,0,0,350,0,0,219
68,Bolivia (Plurinational State of),2003,0,0,0.00557,0,0,0.00282,,0,0,527,0,0,264
68,Bolivia (Plurinational State of),2004,0,0,0.00556,0,0,0.00307,,0,0,524,0,0,285
68,Bolivia (Plurinational State of),2005,0,0,0.00617,0,0,0.00315,,0,0,535,0,0,269
68,Bolivia (Plurinational State of),2006,0,0,0.00577,0,0,0.00385,,0,0,567,0,0,374
68,Bolivia (Plurinational State of),2007,0,0,0.00555,0,0,0.0038,,0,0,632,0,0,428
68,Bolivia (Plurinational State of),2008,0,0,0.00633,0,0,0.00438,,0,0,664,0,0,454
68,Bolivia (Plurinational State of),2009,0,0,0.00653,0,0,0.00557,,0,0,679,0,0,573
68,Bolivia (Plurinational State of),2010,0,0,0.00658,0,0,0.00564,,0,0,695,0,0,590
68,Bolivia (Plurinational State of),2011,0,0,0.00699,0,0,0.00597,,0,0,716,0,0,611
68,Bolivia (Plurinational State of),2012,0,0,0.00709,0,0,0.00597,,0,0,733,0,0,618
68,Bolivia (Plurinational State of),2013,0,0,0.00646,0,0,0.00519,,0,0,748,0,0,601
68,Bolivia (Plurinational State of),2014,0,0,0.0052,0,0,0.00409,,0,0,741,0,0,583
1000,Bonaire,2000,0,0,0,0,0,0,,0,0,0,0,0,0
1000,Bonaire,2001,0,0,0,0,0,0,,0,0,0,0,0,0
1000,Bonaire,2002,0,0,0,0,0,0,,0,0,0,0,0,0
1000,Bonaire,2003,0,0,0,0,0,0,,0,0,0,0,0,0
1000,Bonaire,2004,0,0,0,0,0,0,,0,0,0,0,0,0
1000,Bonaire,2005,0,0,0,0,0,0,,0,0,0,0,0,0
1000,Bonaire,2006,0,0,0,0,0,0,,0,0,0,0,0,0
1000,Bonaire,2007,0,0,0,0,0,0,,0,0,0,0,0,0
1000,Bonaire,2008,0,0,0,0,0,0,,0,0,0,0,0,0
1000,Bonaire,2009,0,0,0,0,0,0,,0,0,0,0,0,0
1000,Bonaire,2010,0,0,0,0,0,0,,0,0,0,0,0,0
1000,Bonaire,2011,0,0,0,0,0,0,,0,0,0,0,0,0
1000,Bonaire,2012,0,0,0,0,0,0,,0,0,0,0,0,0
1000,Bonaire,2013,0,0,0,0,0,0,,0,0,0,0,0,0
1000,Bonaire,2014,0,0,0,0,0,0,,0,0,0,0,0,0
70,Bosnia and Herzegovina,2000,0,0,0.34033,0,6.52285,4.55442,,0,0,38152,0,504981,504981
70,Bosnia and Herzegovina,2001,0,0,0.29192,0,5.70793,4.03115,,0,0,32745,0,447321,447321
70,Bosnia and Herzegovina,2002,0,0,0.26691,0,6.23931,3.91715,,0,0,28022,0,406448,406448
70,Bosnia and Herzegovina,2003,0,0,0.23787,0,0,3.2102,,0,0,22517,0,0,300006
70,Bosnia and Herzegovina,2004,0,0,0.2359,0,0,2.46164,,0,0,22215,0,0,228807
70,Bosnia and Herzegovina,2005,0,0,0.12187,0,0,1.2858,,0,0,10568,0,0,109930
70,Bosnia and Herzegovina,2006,0,0,0.10506,0,0,2.06029,,0,0,10318,0,0,199946
70,Bosnia and Herzegovina,2007,0,0,0.0647,0,0,0.69448,,0,0,7367,0,0,78273
70,Bosnia and Herzegovina,2008,0,0,0.0692,0,0,0.71699,,0,0,7257,0,0,74366
70,Bosnia and Herzegovina,2009,0,0,0.0686,0,0,0.68104,,0,0,7132,0,0,70018
70,Bosnia and Herzegovina,2010,0,0,0.06639,0,0,0.60276,,0,0,7016,0,0,63004
70,Bosnia and Herzegovina,2011,0,0,0.0677,0,0,0.57196,,0,0,6933,0,0,58578
70,Bosnia and Herzegovina,2012,0,0,0.06673,0,0,0.50091,,0,0,6903,0,0,51822
70,Bosnia and Herzegovina,2013,0,0,0.05985,0,0,0.23151,,0,0,6926,0,0,26790
70,Bosnia and Herzegovina,2014,0,0,0.04824,0,0,0.15355,,0,0,6873,0,0,21877
72,Botswana,2000,0,0,0.03168,0,0,0.00003,,0,0,3551,0,0,3
72,Botswana,2001,0,0,0.03192,0,0,0.00002,,0,0,3581,0,0,2
72,Botswana,2002,0,0,0.02672,0,0,0.00005,,0,0,2805,0,0,5
72,Botswana,2003,0,0,0.02998,0,0,0.00005,,0,0,2838,0,0,5
72,Botswana,2004,0,0,0.03015,0,0,0.00006,,0,0,2839,0,0,6
72,Botswana,2005,0,0,0.03585,0,0,0.00005,,0,0,3109,0,0,4
72,Botswana,2006,0,0,0.03217,0,0,0.00011,,0,0,3160,0,0,11
72,Botswana,2007,0,0,0.02165,0,0,0.00014,,0,0,2465,0,0,16
72,Botswana,2008,0,0,0.02879,0,0,0.00025,,0,0,3019,0,0,26
72,Botswana,2009,0,0,0.02907,0,0,0.00029,,0,0,3022,0,0,30
72,Botswana,2010,0,0,0.02826,0,0,0.00051,,0,0,2986,0,0,53
72,Botswana,2011,0,0,0.03234,0,0,0.00083,,0,0,3312,0,0,85
72,Botswana,2012,0,0,0.02692,0,0,0.00123,,0,0,2785,0,0,127
72,Botswana,2013,0,0,0.02396,0,0,0.00145,,0,0,2773,0,0,168
72,Botswana,2014,0,0,0.01851,0,0,0.00164,,0,0,2637,0,0,234
76,Brazil,2000,0,0,0.02426,0,0,0.00202,,0,0,2720,0,0,224
76,Brazil,2001,0,0,0.02571,0,0,0.00229,,0,0,2884,0,0,254
76,Brazil,2002,0,0,0.03031,0,0,0.00425,,0,0,3182,0,0,441
76,Brazil,2003,0,0,0.03373,0,0,0.00404,,0,0,3193,0,0,378
76,Brazil,2004,0,0,0.03552,0,0,0.00434,,0,0,3345,0,0,403
76,Brazil,2005,0,0,0.03988,0,0,0.00433,,0,0,3458,0,0,370
76,Brazil,2006,0,0,0.03554,0,0,0.00729,,0,0,3491,0,0,707
76,Brazil,2007,0,0,0.18252,0,0,0.01441,,0,0,20782,0,0,1624
76,Brazil,2008,0,0,0.03672,0,0,0.01354,,0,0,3851,0,0,1404
76,Brazil,2009,0,0,0.04067,0,0,0.00946,,0,0,4228,0,0,973
76,Brazil,2010,0,0,0.04118,0,0,0.00951,,0,0,4352,0,0,994
76,Brazil,2011,0,0,0.04367,0,0,0.0102,,0,0,4472,0,0,1045
76,Brazil,2012,0,0,0.04528,0,0,0.0104,,0,0,4684,0,0,1076
76,Brazil,2013,0,0,0.04483,0,0,0.00851,,0,0,5188,0,0,985
76,Brazil,2014,0,0,0.05205,0,0,0.00672,,0,0,7415,0,0,957
92,British Virgin Islands,2000,0,0,0,0,0,0,,0,0,0,0,0,0
92,British Virgin Islands,2001,0,0,0,0,0,0,,0,0,0,0,0,0
92,British Virgin Islands,2002,0,0,0,0,0,0,,0,0,0,0,0,0
92,British Virgin Islands,2003,0,0,0,0,0,0,,0,0,0,0,0,0
92,British Virgin Islands,2004,0,0,0,0,0,0,,0,0,0,0,0,0
92,British Virgin Islands,2005,0,0,0,0,0,0,,0,0,0,0,0,0
92,British Virgin Islands,2006,0,0,0,0,0,0,,0,0,0,0,0,0
92,British Virgin Islands,2007,0,0,0,0,0,0,,0,0,0,0,0,0
92,British Virgin Islands,2008,0,0,0,0,0,0,,0,0,0,0,0,0
92,British Virgin Islands,2009,0,0,0,0,0,0,,0,0,0,0,0,0
92,British Virgin Islands,2010,0,0,0,0,0,0,,0,0,0,0,0,0
92,British Virgin Islands,2011,0,0,0,0,0,0,,0,0,0,0,0,0
92,British Virgin Islands,2012,0,0,0,0,0,0,,0,0,0,0,0,0
92,British Virgin Islands,2013,0,0,0,0,0,0,,0,0,0,0,0,0
92,British Virgin Islands,2014,0,0,0,0,0,0,,0,0,0,0,0,0
96,Brunei Darussalam,2000,0,0,0,0,0,0.00001,,0,0,0,0,0,1
96,Brunei Darussalam,2001,0,0,0,0,0,0.00001,,0,0,0,0,0,1
96,Brunei Darussalam,2002,0,0,0,0,0,0.00002,,0,0,0,0,0,2
96,Brunei Darussalam,2003,0,0,0,0,0,0.00001,,0,0,0,0,0,1
96,Brunei Darussalam,2004,0,0,0,0,0,0.00001,,0,0,0,0,0,1
96,Brunei Darussalam,2005,0,0,0,0,0,0.00057,,0,0,0,0,0,49
96,Brunei Darussalam,2006,0,0,0,25,0,0.00002,,0,0,0,2,0,2
96,Brunei Darussalam,2007,0,0,0,13.33333,0,0.00002,,0,0,0,2,0,2
96,Brunei Darussalam,2008,0,0,0,11.11111,0,0.00001,,0,0,0,1,0,1
96,Brunei Darussalam,2009,0,0,0,0,0,0.00001,,0,0,0,0,0,1
96,Brunei Darussalam,2010,0,0,0,14.28571,0,0.00001,,0,0,0,1,0,1
96,Brunei Darussalam,2011,0,0,0,16.66667,0,0.00001,,0,0,0,1,0,1
96,Brunei Darussalam,2012,0,0,0,16.66667,0,0.00001,,0,0,0,1,0,1
96,Brunei Darussalam,2013,0,0,0,14.28571,0,0.00001,,0,0,0,1,0,1
96,Brunei Darussalam,2014,0,0,0,0,0,0,,0,0,0,0,0,0
100,Bulgaria,2000,0,0,0.01189,0,0,0.02168,,0,0,1333,0,0,2404
100,Bulgaria,2001,0,0,0.02515,0,0,0.01911,,0,0,2821,0,0,2121
100,Bulgaria,2002,0,0,0.03309,0,0,0.02738,,0,0,3474,0,0,2841
100,Bulgaria,2003,0,0,0.04098,0,0,0.02747,,0,0,3879,0,0,2567
100,Bulgaria,2004,0,0,0.04705,0,0,0.024,,0,0,4431,0,0,2231
100,Bulgaria,2005,0,0,0.04858,0,0,0.04976,,0,0,4213,0,0,4254
100,Bulgaria,2006,0,0,0.04382,0,0,0.03543,,0,0,4304,0,0,3438
100,Bulgaria,2007,0,0,0.04071,0,0,0.02938,,0,0,4635,0,0,3311
100,Bulgaria,2008,0,0,0.04691,0,0,0.02931,,0,0,4920,0,0,3040
100,Bulgaria,2009,0,0,0.04973,0,0,0.0267,,0,0,5170,0,0,2745
100,Bulgaria,2010,0,0,0.05013,0,0,0.02448,,0,0,5298,0,0,2559
100,Bulgaria,2011,0,0,0.05322,0,0,0.02272,,0,0,5451,0,0,2327
100,Bulgaria,2012,0,0,0.02131,0,0,0.02075,,0,0,2205,0,0,2147
100,Bulgaria,2013,0,0,0.03384,0,0,0.01625,,0,0,3916,0,0,1880
100,Bulgaria,2014,0,0,0.07149,0,0,0.0115,,0,0,10185,0,0,1639
854,Burkina Faso,2000,0,0,0.00621,0,0,0.00117,,0,0,696,0,0,130
854,Burkina Faso,2001,0,0,0.00407,0,0,0.00088,,0,0,457,0,0,98
854,Burkina Faso,2002,0,0,0.00435,0,0,0.00943,,0,0,457,0,0,978
854,Burkina Faso,2003,0,0,0.00492,0,0,0.00913,,0,0,466,0,0,853
854,Burkina Faso,2004,0,0,0.00522,0,0,0.00621,,0,0,492,0,0,577
854,Burkina Faso,2005,0,0,0.00589,0,0,0.0071,,0,0,511,0,0,607
854,Burkina Faso,2006,0,0,0.0052,0,0,0.00388,,0,0,511,0,0,377
854,Burkina Faso,2007,0,0,0.0047,0,0,0.00495,,0,0,535,0,0,558
854,Burkina Faso,2008,0,0,0.00531,0,0,0.00699,,0,0,557,0,0,725
854,Burkina Faso,2009,0,0,0.00522,0,0,0.00963,,0,0,543,0,0,990
854,Burkina Faso,2010,0,0,0.00502,0,0,0.01095,,0,0,531,0,0,1145
854,Burkina Faso,2011,0,0,0.00533,0,0,0.01241,,0,0,546,0,0,1271
854,Burkina Faso,2012,0,0,0.37994,0,0,0.01411,,0,0,39306,0,0,1460
854,Burkina Faso,2013,0,0,0.25263,0,0,0.01369,,0,0,29234,0,0,1584
854,Burkina Faso,2014,0,0,0.22383,0,0,0.0128,,0,0,31889,0,0,1823
108,Burundi,2000,0,0,0.24206,0,7.33795,5.12355,,0,0,27136,0,568084,568084
108,Burundi,2001,0,0,0.24869,0,7.06916,4.99251,,0,0,27896,0,553999,553999
108,Burundi,2002,0,0,0.38607,0,8.81992,5.5373,,0,0,40533,0,574557,574557
108,Burundi,2003,0,0,0.43282,0,9.01847,5.68876,,0,0,40971,0,531637,531637
108,Burundi,2004,0,0,0.51828,0,7.98965,5.22617,,0,0,48808,0,485767,485767
108,Burundi,2005,0,0,0.23849,0,7.89036,5.13136,,0,0,20681,0,438706,438706
108,Burundi,2006,0,0,0.13416,0,5.96358,4.08605,,0,0,13176,0,396541,396541
108,Burundi,2007,0,0,0.21503,0,4.40163,3.33367,,0,0,24483,0,375727,375727
108,Burundi,2008,0,0,0.20113,0,3.6941,2.71494,,0,0,21093,0,281592,281592
108,Burundi,2009,0,0,0.24015,0,0,0.91663,,0,0,24967,0,0,94239
108,Burundi,2010,0,0,0.27787,0,0,0.80424,,0,0,29365,0,0,84064
108,Burundi,2011,0,0,0.34818,0,0,0.98899,,0,0,35659,0,0,101288
108,Burundi,2012,0,0,0.40417,0,0,0.70913,,0,0,41813,0,0,73363
108,Burundi,2013,0,0,0.39312,0,0,0.62779,,0,0,45490,0,0,72647
108,Burundi,2014,0,0,0.37152,0,0,0.50859,,0,0,52931,0,0,72463
132,Cabo Verde,2000,0,0,0,0,0,0.00002,,0,0,0,0,0,2
132,Cabo Verde,2001,0,0,0,0,0,0.00004,,0,0,0,0,0,4
132,Cabo Verde,2002,0,0,0,0,0,0.00008,,0,0,0,0,0,8
132,Cabo Verde,2003,0,0,0,0,0,0.0001,,0,0,0,0,0,9
132,Cabo Verde,2004,0,0,0,0,0,0.00009,,0,0,0,0,0,8
132,Cabo Verde,2005,0,0,0,0,0,0.00006,,0,0,0,0,0,5
132,Cabo Verde,2006,0,0,0,0,0,0.00041,,0,0,0,0,0,40
132,Cabo Verde,2007,0,0,0,0,0,0.00028,,0,0,0,0,0,32
132,Cabo Verde,2008,0,0,0,0,0,0.00029,,0,0,0,0,0,30
132,Cabo Verde,2009,0,0,0,0,0,0.00023,,0,0,0,0,0,24
132,Cabo Verde,2010,0,0,0,0,0,0.00024,,0,0,0,0,0,25
132,Cabo Verde,2011,0,0,0,0,0,0.00026,,0,0,0,0,0,27
132,Cabo Verde,2012,0,0,0,0,0,0.00024,,0,0,0,0,0,25
132,Cabo Verde,2013,0,0,0,0,0,0.00024,,0,0,0,0,0,28
132,Cabo Verde,2014,0,0,0,0,0,0.00012,,0,0,0,0,0,17
116,Cambodia,2000,0,0,0.0003,0,0,0.3324,,0,0,34,0,0,36855
116,Cambodia,2001,0,0,0.00045,0,0,0.31324,,0,0,50,0,0,34759
116,Cambodia,2002,0,0,0.0019,0,0,0.32243,,0,0,200,0,0,33456
116,Cambodia,2003,0,0,0.0008,0,0,0.33607,,0,0,76,0,0,31407
116,Cambodia,2004,0,0,0.00406,0,0,0.19489,,0,0,382,0,0,18115
116,Cambodia,2005,0,0,0.00146,0,0,0.20827,,0,0,127,0,0,17806
116,Cambodia,2006,0,0,0.00101,0,0,0.18512,,0,0,99,0,0,17965
116,Cambodia,2007,0,0,0.00157,0,0,0.15708,,0,0,179,0,0,17704
116,Cambodia,2008,0,0,0.00156,0,0,0.16634,,0,0,164,0,0,17253
116,Cambodia,2009,0,0,0.0013,0,0,0.1656,,0,0,135,0,0,17025
116,Cambodia,2010,0,0,0.00122,0,0,0.15608,,0,0,129,0,0,16314
116,Cambodia,2011,0,0,0.00062,0,0,0.14846,,0,0,64,0,0,15205
116,Cambodia,2012,0,0,0.00074,0,0,0.13556,,0,0,77,0,0,14024
116,Cambodia,2013,0,0,0.00059,0,0,0.1188,,0,0,68,0,0,13747
116,Cambodia,2014,0,0,0.00041,0,0,0.09164,,0,0,59,0,0,13056
120,Cameroon,2000,0,0,0.3882,0,0,0.0186,,0,0,43518,0,0,2062
120,Cameroon,2001,0,0,0.3659,0,0,0.02455,,0,0,41043,0,0,2724
120,Cameroon,2002,0,0,0.55383,0,0,0.05036,,0,0,58145,0,0,5225
120,Cameroon,2003,0,0,0.61712,0,0,0.06641,,0,0,58417,0,0,6206
120,Cameroon,2004,0,0,0.62314,0,0,0.08206,,0,0,58683,0,0,7627
120,Cameroon,2005,0,0,0.59827,0,0,0.10645,,0,0,51879,0,0,9101
120,Cameroon,2006,0,0,0.35708,0,0,0.10701,,0,0,35070,0,0,10385
120,Cameroon,2007,0,0,0.52797,0,0,0.10211,,0,0,60114,0,0,11508
120,Cameroon,2008,0,0,0.77272,0,0,0.13373,,0,0,81037,0,0,13870
120,Cameroon,2009,0,0,0.96147,0,0,0.14362,,0,0,99957,0,0,14766
120,Cameroon,2010,0,0,0.98671,0,0,0.14315,,0,0,104275,0,0,14963
120,Cameroon,2011,0,0,0.98006,0,0,0.14805,,0,0,100373,0,0,15163
120,Cameroon,2012,0,0,0.95665,0,0,0.12935,,0,0,98969,0,0,13382
120,Cameroon,2013,0,0,0.99167,0,0,0.09875,,0,0,114753,0,0,11427
120,Cameroon,2014,0,0,1.85371,0,0,0.07527,,0,0,264102,0,0,10724
124,Canada,2000,0,0,0.98937,0,0,0.00023,,0,0,110912,0,0,26
124,Canada,2001,0,0,1.1308,0,0,0.00004,,0,0,126842,0,0,4
124,Canada,2002,0,0,1.21133,0,0,0.00049,,0,0,127175,0,0,51
124,Canada,2003,0,0,1.37792,0,0,0.00064,,0,0,130435,0,0,60
124,Canada,2004,0,0,1.47079,0,0,0.0006,,0,0,138509,0,0,56
124,Canada,2005,0,0,1.66443,0,0,0.00143,,0,0,144331,0,0,122
124,Canada,2006,0,0,1.52381,0,0,0.00098,,0,0,149660,0,0,95
124,Canada,2007,0,0,1.52438,0,0,0.0047,,0,0,173564,0,0,530
124,Canada,2008,0,0,1.63837,0,0,0.00097,,0,0,171821,0,0,101
124,Canada,2009,0,0,1.61225,0,0,0.00096,,0,0,167614,0,0,99
124,Canada,2010,0,0,1.54896,0,0,0.00086,,0,0,163693,0,0,90
124,Canada,2011,0,0,1.59197,0,0,0.00106,,0,0,163041,0,0,109
124,Canada,2012,0,0,1.56526,0,0,0.00119,,0,0,161931,0,0,123
124,Canada,2013,0,0,1.37034,0,0,0.00086,,0,0,158571,0,0,99
124,Canada,2014,0,0,1.03523,0,0,0.00062,,0,0,147492,0,0,89
136,Cayman Islands,2000,0,0,0,0,0,0,,0,0,0,0,0,0
136,Cayman Islands,2001,0,0,0,0,0,0,,0,0,0,0,0,0
136,Cayman Islands,2002,0,0,0,0,0,0,,0,0,0,0,0,0
136,Cayman Islands,2003,0,0,0,0,0,0,,0,0,0,0,0,0
136,Cayman Islands,2004,0,0,0,0,0,0,,0,0,0,0,0,0
136,Cayman Islands,2005,0,0,0,0,0,0,,0,0,0,0,0,0
136,Cayman Islands,2006,0,0,0,0,0,0,,0,0,0,0,0,0
136,Cayman Islands,2007,0,0,0,0,0,0,,0,0,0,0,0,0
136,Cayman Islands,2008,0,0,0,0,0,0,,0,0,0,0,0,0
136,Cayman Islands,2009,0,0,0,0,0,0,,0,0,0,0,0,0
136,Cayman Islands,2010,0,0,0.00001,0,0,0.00001,,0,0,1,0,0,1
136,Cayman Islands,2011,0,0,0.00003,16.66667,0,0.00001,,0,0,3,1,0,1
136,Cayman Islands,2012,0,0,0.00003,16.66667,0,0.00001,,0,0,3,1,0,1
136,Cayman Islands,2013,0,0,0.00005,0,0,0.00005,,0,0,6,0,0,6
136,Cayman Islands,2014,0,0,0,0,0,0.00004,,0,0,0,0,0,6
140,Central African Rep.,2000,0,0,0.49652,0,0,0.00125,,0,0,55661,0,0,139
140,Central African Rep.,2001,0,0,0.43897,0,0,0.25867,,0,0,49239,0,0,28704
140,Central African Rep.,2002,0,0,0.48315,0,0,0.24456,,0,0,50725,0,0,25376
140,Central African Rep.,2003,0,0,0.47277,0,0,0.3788,,0,0,44753,0,0,35400
140,Central African Rep.,2004,0,0,0.26568,0,0,0.33424,,0,0,25020,0,0,31067
140,Central African Rep.,2005,0,0,0.28333,0,0,0.50167,,0,0,24569,0,0,42890
140,Central African Rep.,2006,0,0,0.12582,0,0,0.73866,,0,0,12357,0,0,71685
140,Central African Rep.,2007,0,0,0.06618,0,0,0.87043,,0,0,7535,0,0,98104
140,Central African Rep.,2008,0,0,0.07084,0,0,1.2062,,0,0,7429,0,0,125106
140,Central African Rep.,2009,0,0,0.26016,0,0,1.55193,,0,0,27047,0,0,159554
140,Central African Rep.,2010,0,0,0.20415,0,0,1.57764,,0,0,21574,0,0,164905
140,Central African Rep.,2011,0,0,0.16336,0,0,1.5902,,0,0,16730,0,0,162862
140,Central African Rep.,2012,0,0,0.13546,0,0,1.59072,,0,0,14014,0,0,164568
140,Central African Rep.,2013,0,0,0.12377,0,0,2.18519,,0,0,14322,0,0,252867
140,Central African Rep.,2014,0,0,0.05395,0,3.74371,2.89182,,0,0,7687,0,412018,412018
148,Chad,2000,0,0,0.15782,0,0,0.4957,,0,0,17692,0,0,54962
148,Chad,2001,0,0,0.11524,0,0,0.41719,,0,0,12927,0,0,46294
148,Chad,2002,0,0,0.31531,0,0,0.45633,,0,0,33104,0,0,47349
148,Chad,2003,0,0,1.54658,0,0,0.55937,,0,0,146400,0,0,52275
148,Chad,2004,0,4.72711,2.70361,0,0,0.56649,,0,254607,254607,0,0,52655
148,Chad,2005,0,5.41704,3.11459,0,0,0.56611,,0,270082,270082,0,0,48400
148,Chad,2006,0,4.75201,2.86541,0,0,0.37404,,0,281425,281425,0,0,36300
148,Chad,2007,0,4.05229,2.53587,0,0,0.4944,,0,288731,288731,0,0,55722
148,Chad,2008,0,5.02149,3.10112,0,0,0.53129,,0,325224,325224,0,0,55105
148,Chad,2009,0,5.219,3.20507,0,0,0.5351,,0,333209,333209,0,0,55014
148,Chad,2010,0,5.31316,3.29241,0,0,0.51406,,0,347939,347939,0,0,53733
148,Chad,2011,0,5.97418,3.57853,0,0,0.41634,,0,366494,366494,0,0,42640
148,Chad,2012,0,6.51035,3.61221,0,0,0.38368,,0,373695,373695,0,0,39694
148,Chad,2013,0,6.63614,3.75468,0,0,0.42033,,0,434479,434479,0,0,48640
148,Chad,2014,0,5.50061,3.17871,0,0,0.33838,,0,452877,452877,0,0,48211
152,Chile,2000,0,0,0.00325,0,0,0.00776,,0,0,364,0,0,860
152,Chile,2001,0,0,0.00347,0,0,0.00752,,0,0,389,0,0,834
152,Chile,2002,0,0,0.00393,0,0,0.01647,,0,0,413,0,0,1709
152,Chile,2003,0,0,0.00489,0,0,0.01664,,0,0,463,0,0,1555
152,Chile,2004,0,0,0.00599,0,0,0.01285,,0,0,564,0,0,1194
152,Chile,2005,0,0,0.00921,0,0,0.01097,,0,0,799,0,0,938
152,Chile,2006,0,0,0.01147,0,0,0.00829,,0,0,1127,0,0,805
152,Chile,2007,0,0,0.01202,0,0,0.00861,,0,0,1369,0,0,970
152,Chile,2008,0,0,0.01531,0,0,0.00958,,0,0,1606,0,0,994
152,Chile,2009,0,0,0,0,0,0.01276,,0,0,0,0,0,1312
152,Chile,2010,0,0,0.01109,0,0,0.01119,,0,0,1172,0,0,1170
152,Chile,2011,0,0,0.01196,0,0,0.01161,,0,0,1225,0,0,1189
152,Chile,2012,0,0,0.0121,0,0,0.01114,,0,0,1252,0,0,1152
152,Chile,2013,0,0,0.01123,0,0,0.00515,,0,0,1300,0,0,596
152,Chile,2014,0,0,0.00918,0,0,0.00401,,0,0,1308,0,0,571
156,China,2000,0,4.08311,2.62356,0,0,1.00088,,0,294110,294110,0,0,110975
156,China,2001,0,4.14493,2.63282,0,0,1.05806,,0,295325,295325,0,0,117409
156,China,2002,0,4.86098,2.83154,0,0,1.27326,,0,297277,297277,0,0,132115
156,China,2003,0,5.62504,3.16239,0,0,1.41681,,0,299354,299354,0,0,132406
156,China,2004,0,5.55828,3.17899,0,0,1.44942,,0,299375,299375,0,0,134722
156,China,2005,0,6.03798,3.47161,0,0,1.45156,,0,301041,301041,0,0,124101
156,China,2006,0,5.083,3.06499,0,0,1.44875,,0,301027,301027,0,0,140598
156,China,2007,0,4.22557,2.64431,0,0,1.32286,,0,301078,301078,0,0,149095
156,China,2008,0,4.64696,2.86982,0,0,1.68898,,0,300967,300967,0,0,175180
156,China,2009,0,4.71434,2.89516,0,0,1.75623,,0,300989,300989,0,0,180558
156,China,2010,0,4.59617,2.84811,0,2.32806,1.76608,,0,300986,300986,0,184602,184602
156,China,2011,0,4.90686,2.93921,0,2.45574,1.85878,,0,301018,301018,0,190369,190369
156,China,2012,0,5.24454,2.90989,0,0,1.86993,,0,301037,301037,0,0,193453
156,China,2013,0,4.59813,2.60159,0,0,1.68627,,0,301047,301047,0,0,195133
156,China,2014,0,3.65649,2.11303,0,0,1.47884,,0,301047,301047,0,0,210701
344,China Hong Kong SAR,2000,0,0,0.00876,0,0,0.00012,,0,0,982,0,0,13
344,China Hong Kong SAR,2001,0,0,0.01239,0,0,0.00006,,0,0,1390,0,0,7
344,China Hong Kong SAR,2002,0,0,0.01423,0,0,0.00005,,0,0,1494,0,0,5
344,China Hong Kong SAR,2003,0,0,0.02006,0,0,0.0001,,0,0,1899,0,0,9
344,China Hong Kong SAR,2004,0,0,0.01983,0,0,0.00009,,0,0,1867,0,0,8
344,China Hong Kong SAR,2005,0,0,0.0223,0,0,0,,0,0,1934,0,0,0
344,China Hong Kong SAR,2006,0,0,0.01975,0,0,0.0001,,0,0,1940,0,0,10
344,China Hong Kong SAR,2007,0,0,0.00085,0,0,0.0001,,0,0,97,0,0,11
344,China Hong Kong SAR,2008,0,0,0.00098,0,0,0.00011,,0,0,103,0,0,11
344,China Hong Kong SAR,2009,0,0,0.00083,0,0,0.00012,,0,0,86,0,0,12
344,China Hong Kong SAR,2010,0,0,0.00146,0,0,0.00016,,0,0,154,0,0,17
344,China Hong Kong SAR,2011,0,0,0.00148,0,0,0.00015,,0,0,152,0,0,15
344,China Hong Kong SAR,2012,0,0,0.00113,0,0,0.00018,,0,0,117,0,0,19
344,China Hong Kong SAR,2013,0,0,0.00109,0,0,0.00022,,0,0,126,0,0,25
344,China Hong Kong SAR,2014,0,0,0.00091,0,0,0.00014,,0,0,130,0,0,20
1001,China Macao SAR,2000,0,0,0,0,0,0.00005,,0,0,0,0,0,6
1001,China Macao SAR,2001,0,0,0,0,0,0.00007,,0,0,0,0,0,8
1001,China Macao SAR,2002,0,0,0,0,0,0.00014,,0,0,0,0,0,15
1001,China Macao SAR,2003,0,0,0,0,0,0.00016,,0,0,0,0,0,15
1001,China Macao SAR,2004,0,0,0,0,0,0.00022,,0,0,0,0,0,20
1001,China Macao SAR,2005,0,0,0,0,0,0.00011,,0,0,0,0,0,9
1001,China Macao SAR,2006,0,0,0,0,0,0.00009,,0,0,0,0,0,9
1001,China Macao SAR,2007,0,0,0,0,0,0.00008,,0,0,0,0,0,9
1001,China Macao SAR,2008,0,0,0,0,0,0.00009,,0,0,0,0,0,9
